203,乐平,116.98,28.63,不规则区域,岩层,白垩纪,水平岩层发育，岩性以砂岩和页岩为主,非洲维多利亚瀑布是新生代瀑布，落差大，水流湍急，是研究河流地貌演化的重要地区。,0
153,非洲维多利亚瀑布,31,-18,线状,瀑布,新生代,瀑布落差大，水流湍急,非洲维多利亚瀑布是新生代瀑布，落差大，水流湍急，是研究河流地貌演化的重要地区。,1
97,菲律宾马荣火山口,123,13,坑状,火山口,新生代,火山口保存完整，周围发育熔岩流,菲律宾马荣火山口是新生代火山口，保存完整，周围发育熔岩流，是研究火山活动的重要地区。,1
210,广丰,117.38,28.37,线状,岩脉,三叠纪,辉绿岩岩脉，岩脉呈脉状产出,菲律宾马荣火山口是新生代火山口，保存完整，周围发育熔岩流，是研究火山活动的重要地区。,0
495,菲律宾熔岩流,120,14,线状,熔岩流,新生代,熔岩流发育良好，流纹清晰,菲律宾熔岩流是新生代熔岩流，发育良好，流纹清晰，是研究火山活动的重要地区。,1
165,菲律宾塔尔熔岩流,120,14,线状,熔岩流,新生代,熔岩流发育良好，流纹清晰,菲律宾塔尔熔岩流是新生代熔岩流，发育良好，流纹清晰，是研究火山活动的重要地区。,1
310,汾阳,111.89,37.78,不规则区域,断层,白垩纪,逆冲断层发育，断层带内构造角砾岩发育,汾阳地区发育白垩纪逆冲断层，断层带内构造角砾岩发育，断层两侧地层有明显挤压变形，对区域构造运动有重要指示意义。,1
461,黄土高原地下水体,109,36,面状,地下水体,新生代,地下水体丰富，水质良好,凤县地区发育白垩纪花岗岩岩体，岩体呈穹状产出，内部结构复杂，可见多期岩浆侵入的证据。,0
268,凤县,106.56,34.12,不规则区域,岩体,白垩纪,花岗岩岩体，岩体呈穹状产出,凤县地区发育白垩纪花岗岩岩体，岩体呈穹状产出，内部结构复杂，可见多期岩浆侵入的证据。,1
255,错坎巴昂日东,96.45,32.56,不规则区域,岩体,白垩纪,花岗岩岩体，岩体呈穹状产出,凤县地区发育白垩纪花岗岩岩体，岩体呈穹状产出，内部结构复杂，可见多期岩浆侵入的证据。,0
154,南美伊瓜苏瀑布,54,-26,线状,瀑布,新生代,瀑布落差大，水流湍急,凤县地区发育白垩纪花岗岩岩体，岩体呈穹状产出，内部结构复杂，可见多期岩浆侵入的证据。,0
269,佛坪,107.12,34.78,不规则区域,褶皱,二叠纪,复式褶皱发育，褶皱核部地层变形强烈,佛坪地区发育二叠纪复式褶皱，褶皱核部地层变形强烈，褶皱形态复杂，是研究区域构造演化的重要地区。,1
445,怒江上游河谷,98,28,线状,河谷,新生代,河谷深切，发育多级阶地,佛坪地区发育二叠纪复式褶皱，褶皱核部地层变形强烈，褶皱形态复杂，是研究区域构造演化的重要地区。,0
391,富饶公社,169.12,80.78,不规则区域,岩体,白垩纪,花岗岩岩体，岩体呈穹状产出,富饶公社地区发育白垩纪花岗岩岩体，岩体呈穹状产出，内部结构复杂，可见多期岩浆侵入的证据。,1
462,华北地下水体,116,39,面状,地下水体,新生代,地下水体丰富，水质良好,富饶公社地区发育白垩纪花岗岩岩体，岩体呈穹状产出，内部结构复杂，可见多期岩浆侵入的证据。,0
91,富士山火山口,138,35,坑状,火山口,新生代,火山口保存完整，周围发育熔岩流,富士山火山口是新生代火山口，保存完整，周围发育熔岩流，是研究火山活动的重要地区。,1
231,乌拉特后旗,121.34,46.12,不规则区域,盆地,白垩纪,盆地沉积物丰富，岩性以砂岩和泥岩为主,富士山火山口是新生代火山口，保存完整，周围发育熔岩流，是研究火山活动的重要地区。,0
52,富士山火山,138,35,锥状,火山,新生代,火山口保存完整，周围发育熔岩流,富士山火山是新生代火山，火山口保存完整，周围发育熔岩流，是研究火山活动的重要地区。,1
477,意大利庞贝泥石流,14,40,线状,泥石流,新生代,泥石流发育频繁，沟谷堆积物丰富,富士山火山是新生代火山，火山口保存完整，周围发育熔岩流，是研究火山活动的重要地区。,0
489,富士山熔岩流,138,35,线状,熔岩流,新生代,熔岩流发育良好，流纹清晰,富士山熔岩流是新生代熔岩流，发育良好，流纹清晰，是研究火山活动的重要地区。,1
451,富士山天池火山,138,35,锥状,火山,新生代,火山口保存完整，周围发育熔岩流,富士山天池火山是新生代火山，火山口保存完整，周围发育熔岩流，是研究火山活动的重要地区。,1
450,长白山天池火山,126,42,锥状,火山,新生代,火山口保存完整，周围发育熔岩流,嘎顺淖尔地区发育白垩纪盆地，盆地沉积物丰富，岩性以砂岩和泥岩为主，是研究古环境的重要地区。,0
460,华北平原地下水体,116,39,面状,地下水体,新生代,地下水体丰富，水质良好,嘎顺淖尔地区发育白垩纪盆地，盆地沉积物丰富，岩性以砂岩和泥岩为主，是研究古环境的重要地区。,0
215,嘎顺淖尔,110.56,39.12,不规则区域,盆地,白垩纪,盆地沉积物丰富，岩性以砂岩和泥岩为主,嘎顺淖尔地区发育白垩纪盆地，盆地沉积物丰富，岩性以砂岩和泥岩为主，是研究古环境的重要地区。,1
254,五道梁,95.23,33.78,不规则区域,断层,白垩纪,高角度正断层，断层带内发育构造角砾岩,嘎顺淖尔地区发育白垩纪盆地，盆地沉积物丰富，岩性以砂岩和泥岩为主，是研究古环境的重要地区。,0
357,甘珠尔庙,135.45,63.78,不规则区域,岩层,二叠纪,海相沉积岩层，岩性以灰岩和泥灰岩为主,甘珠尔庙地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,1
235,银根,125.12,50.12,不规则区域,岩体,白垩纪,花岗岩岩体，岩体呈穹状产出,甘珠尔庙地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,0
335,沙鲁敖包,113.23,52.78,不规则区域,岩体,白垩纪,花岗岩岩体，岩体呈穹状产出,甘珠尔庙地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,0
469,黄石公园地下水体,110,44,点状,地下水体,新生代,地下水体丰富，水质良好,甘珠尔庙地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,0
363,协里府,141.45,66.78,不规则区域,岩体,白垩纪,花岗岩岩体，岩体呈穹状产出,高安地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,0
207,高安,115.28,28.23,不规则区域,岩层,二叠纪,海相沉积岩层，岩性以灰岩和泥灰岩为主,高安地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,1
58,黄石火山,110,44,盾状,火山,新生代,火山口保存完整，周围发育熔岩流,高安地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,0
216,索果淖,111.23,38.98,不规则区域,岩层,三叠纪,海相沉积岩层，岩性以灰岩和泥灰岩为主,戈壁砾质层是新生代砾质层，发育良好，砾石成分多样，是研究地表基质的重要地区。,0
424,云南银矿床,102,25,块状,金属矿床,古生代,银矿床，矿石以石英脉型银矿为主,戈壁砾质层是新生代砾质层，发育良好，砾石成分多样，是研究地表基质的重要地区。,0
111,戈壁砾质层,100,45,面状,砾质,新生代,砾质层发育良好，砾石成分多样,戈壁砾质层是新生代砾质层，发育良好，砾石成分多样，是研究地表基质的重要地区。,1
342,巴彦毛都,120.56,56.12,不规则区域,断层,白垩纪,逆冲断层发育，断层带内构造角砾岩发育,戈壁沙漠砾质层是新生代砾质层，发育良好，砾石成分多样，是研究地表基质的重要地区。,0
171,格陵兰冰盖,45,72,面状,冰盖,新生代,冰盖发育良好，冰川地貌丰富,格陵兰冰盖是新生代冰盖，发育良好，冰川地貌丰富，是研究冰川作用的重要地区。,1
218,公婆泉,113.67,38.56,不规则区域,泉,二叠纪,泉水富含矿物质，泉眼发育良好,公婆泉地区发育二叠纪泉水，泉水富含矿物质，泉眼发育良好，是研究地下水循环的重要地区。,1
442,雅鲁藏布江上游河谷,94,29,线状,河谷,新生代,河谷深切，发育多级阶地,公婆泉地区发育二叠纪泉水，泉水富含矿物质，泉眼发育良好，是研究地下水循环的重要地区。,0
226,拐子湖,116.34,41.78,不规则区域,盆地,白垩纪,盆地沉积物丰富，岩性以砂岩和泥岩为主,拐子湖地区发育白垩纪盆地，盆地沉积物丰富，岩性以砂岩和泥岩为主，是研究古环境的重要地区。,1
410,华北平原砂岩层,116,39,面状,岩层,新生代,海相沉积岩层，岩性以砂岩为主,拐子湖地区发育白垩纪盆地，盆地沉积物丰富，岩性以砂岩和泥岩为主，是研究古环境的重要地区。,0
274,略阳,112.45,37.12,不规则区域,褶皱,二叠纪,发育多组褶皱构造，地层倾角变化大,拐子湖地区发育白垩纪盆地，盆地沉积物丰富，岩性以砂岩和泥岩为主，是研究古环境的重要地区。,0
232,拐子湖南,122.56,47.78,不规则区域,岩层,二叠纪,海相沉积岩层，岩性以灰岩和泥灰岩为主,拐子湖南地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,1
256,沱沱河,97.12,33.12,不规则区域,褶皱,二叠纪,复式褶皱发育，褶皱核部地层变形强烈,拐子湖南地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,0
210,广丰,117.38,28.37,线状,岩脉,三叠纪,辉绿岩岩脉，岩脉呈脉状产出,广丰地区发育三叠纪辉绿岩岩脉，岩脉呈脉状产出，与围岩接触带可见热变质现象，对区域岩浆活动有重要指示意义。,1
85,广西乐业天坑群,107,24,坑群状,天坑,新生代,天坑群发育良好，坑壁陡峭,广西乐业天坑群是新生代天坑群，发育良好，坑壁陡峭，是研究岩溶地貌的重要地区。,1
472,广西泥石流,108,23,线状,泥石流,新生代,泥石流发育频繁，沟谷堆积物丰富,广西泥石流是新生代泥石流，发育频繁，沟谷堆积物丰富，是研究地质灾害的重要地区。,1
483,广西天坑,108,23,坑状,天坑,新生代,天坑发育良好，坑壁陡峭,广西天坑是新生代天坑，发育良好，坑壁陡峭，是研究岩溶地貌的重要地区。,1
73,广西岩溶塌陷,108,23,面状,地面塌陷,新生代,塌陷坑发育良好，地下水活动强烈,广西岩溶塌陷是新生代塌陷，塌陷坑发育良好，地下水活动强烈，是研究地质灾害的重要地区。,1
279,广元,117.78,39.78,不规则区域,岩脉,三叠纪,辉绿岩岩脉，岩脉呈脉状产出,广元地区发育三叠纪辉绿岩岩脉，岩脉呈脉状产出，与围岩接触带可见热变质现象，对区域岩浆活动有重要指示意义。,1
482,重庆天坑,107,29,坑状,天坑,新生代,天坑发育良好，坑壁陡峭,广元地区发育三叠纪辉绿岩岩脉，岩脉呈脉状产出，与围岩接触带可见热变质现象，对区域岩浆活动有重要指示意义。,0
103,珠江三角洲,113,23,三角洲状,三角洲,新生代,三角洲沉积物丰富，岩性以砂土和泥质为主,贵州关岭化石层是三叠纪化石层，发育良好，保存大量古生物化石，是研究生命演化的重要地区。,0
132,贵州关岭化石层,106,26,层状,化石层,三叠纪,化石层发育良好，保存大量古生物化石,贵州关岭化石层是三叠纪化石层，发育良好，保存大量古生物化石，是研究生命演化的重要地区。,1
346,乌力吉特敖包,124.12,58.12,不规则区域,断层,白垩纪,高角度正断层，断层带内发育构造角砾岩,贵州磷矿床是古生代磷矿床，矿石以磷块岩为主，是中国重要的磷矿资源地。,0
26,贵州磷矿床,106,27,块状,非金属矿床,古生代,磷矿床，矿石以磷块岩为主,贵州磷矿床是古生代磷矿床，矿石以磷块岩为主，是中国重要的磷矿资源地。,1
77,日本福岛地震断裂带,141,37,线状,地震断裂,新生代,断裂带发育良好，地震活动频繁,贵州天坑是新生代天坑，发育良好，坑壁陡峭，是研究岩溶地貌的重要地区。,0
102,黄河三角洲,118,37,三角洲状,三角洲,新生代,三角洲沉积物丰富，岩性以砂土和泥质为主,贵州天坑是新生代天坑，发育良好，坑壁陡峭，是研究岩溶地貌的重要地区。,0
82,贵州天坑,106,27,坑状,天坑,新生代,天坑发育良好，坑壁陡峭,贵州天坑是新生代天坑，发育良好，坑壁陡峭，是研究岩溶地貌的重要地区。,1
480,贵州天坑,106,27,坑状,天坑,新生代,天坑发育良好，坑壁陡峭,贵州天坑是新生代天坑，发育良好，坑壁陡峭，是研究岩溶地貌的重要地区。,1
425,贵州银矿床,106,27,块状,金属矿床,古生代,银矿床，矿石以石英脉型银矿为主,贵州银矿床是古生代银矿床，矿石以石英脉型银矿为主，是中国重要的银矿资源地。,1
81,桂林溶洞,110,25,洞穴状,溶洞,新生代,溶洞发育良好，钟乳石和石笋丰富,桂林溶洞是新生代溶洞，发育良好，钟乳石和石笋丰富，是研究岩溶地貌的重要地区。,1
242,磴口,132.56,57.78,不规则区域,岩体,白垩纪,花岗岩岩体，岩体呈穹状产出,桂林天坑是新生代天坑，发育良好，坑壁陡峭，是研究岩溶地貌的重要地区。,0
479,桂林天坑,110,25,坑状,天坑,新生代,天坑发育良好，坑壁陡峭,桂林天坑是新生代天坑，发育良好，坑壁陡峭，是研究岩溶地貌的重要地区。,1
351,哈拉盖图农场,129.45,60.78,不规则区域,岩体,白垩纪,花岗岩岩体，岩体呈穹状产出,哈拉盖图农场地区发育白垩纪花岗岩岩体，岩体呈穹状产出，内部结构复杂，可见多期岩浆侵入的证据。,1
304,离石,111.23,37.78,不规则区域,岩体,白垩纪,花岗岩岩体，岩体呈穹状产出,哈拉盖图农场地区发育白垩纪花岗岩岩体，岩体呈穹状产出，内部结构复杂，可见多期岩浆侵入的证据。,0
28,内蒙古煤矿层,110,40,层状,矿层,古生代,煤矿层，煤质以褐煤为主,哈拉盖图农场地区发育白垩纪花岗岩岩体，岩体呈穹状产出，内部结构复杂，可见多期岩浆侵入的证据。,0
150,南极洲冰盖,0,-90,面状,冰盖,新生代,冰盖发育良好，冰川地貌丰富,哈拉盖图农场地区发育白垩纪花岗岩岩体，岩体呈穹状产出，内部结构复杂，可见多期岩浆侵入的证据。,0
276,龙日坝,114.98,38.12,不规则区域,断层,白垩纪,高角度正断层，断层带内发育构造角砾岩,哈密县地区发育白垩纪花岗岩岩体，岩体呈穹状产出，内部结构复杂，可见多期岩浆侵入的证据。,0
315,哈密县,93.56,42.89,不规则区域,岩体,白垩纪,花岗岩岩体，岩体呈穹状产出,哈密县地区发育白垩纪花岗岩岩体，岩体呈穹状产出，内部结构复杂，可见多期岩浆侵入的证据。,1
384,巴彦塔拉,162.45,77.12,不规则区域,褶皱,二叠纪,发育多组褶皱构造，地层倾角变化大,哈日奥日布格地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,0
12,松辽盆地岩层,125,45,面状,岩层,中生代,海相沉积岩层，岩性以灰岩和泥灰岩为主,哈日奥日布格地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,0
227,哈日奥日布格,117.56,42.12,不规则区域,岩层,二叠纪,海相沉积岩层，岩性以灰岩和泥灰岩为主,哈日奥日布格地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,1
106,恒河三角洲,89,22,三角洲状,三角洲,新生代,三角洲沉积物丰富，岩性以砂土和泥质为主,哈日奥日布格地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,0
404,大兴安岭断裂带,122,50,线状,断裂带,新生代,逆冲断层发育，断层带内构造角砾岩丰富,海地地震断裂带是新生代断裂带，发育良好，地震活动频繁，是研究地震地质的重要地区。,0
76,海地地震断裂带,72,19,线状,地震断裂,新生代,断裂带发育良好，地震活动频繁,海地地震断裂带是新生代断裂带，发育良好，地震活动频繁，是研究地震地质的重要地区。,1
26,贵州磷矿床,106,27,块状,非金属矿床,古生代,磷矿床，矿石以磷块岩为主,海地泥石流是新生代泥石流，发育频繁，沟谷堆积物丰富，是研究地质灾害的重要地区。,0
475,海地泥石流,72,19,线状,泥石流,新生代,泥石流发育频繁，沟谷堆积物丰富,海地泥石流是新生代泥石流，发育频繁，沟谷堆积物丰富，是研究地质灾害的重要地区。,1
174,阿尔卑斯山冰川,10,45,线状,冰川,新生代,冰川发育良好，冰川地貌丰富,海地泥石流是新生代泥石流，发育频繁，沟谷堆积物丰富，是研究地质灾害的重要地区。,0
381,海拉尔市,159.45,75.78,不规则区域,岩层,二叠纪,海相沉积岩层，岩性以灰岩和泥灰岩为主,海拉尔市地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,1
294,平型关,132.45,47.12,不规则区域,断层,白垩纪,高角度正断层，断层带内发育构造角砾岩,海拉尔市地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,0
283,洛川,121.78,41.78,不规则区域,褶皱,二叠纪,发育多组褶皱构造，地层倾角变化大,海拉尔市地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,0
373,海拉恨山,151.12,71.78,不规则区域,岩层,二叠纪,海相沉积岩层，岩性以灰岩和泥灰岩为主,海拉恨山地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,1
348,东乌珠穆沁旗,126.45,59.12,不规则区域,褶皱,二叠纪,发育多组褶皱构造，地层倾角变化大,韩城地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,0
284,韩城,122.12,42.12,不规则区域,岩层,二叠纪,海相沉积岩层，岩性以灰岩和泥灰岩为主,韩城地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,1
339,罕达盖牧场,117.45,54.78,不规则区域,岩体,白垩纪,花岗岩岩体，岩体呈穹状产出,罕达盖牧场地区发育白垩纪花岗岩岩体，岩体呈穹状产出，内部结构复杂，可见多期岩浆侵入的证据。,1
25,云南磷矿床,102,25,块状,非金属矿床,古生代,磷矿床，矿石以磷块岩为主,罕达盖牧场地区发育白垩纪花岗岩岩体，岩体呈穹状产出，内部结构复杂，可见多期岩浆侵入的证据。,0
356,罕乌拉,134.23,63.12,不规则区域,褶皱,二叠纪,发育多组褶皱构造，地层倾角变化大,罕乌拉地区发育二叠纪褶皱构造，地层倾角变化明显，褶皱核部可见多期变形叠加，是研究区域构造演化的重要地区。,1
68,华清池温泉,109,34,点状,泉,新生代,泉水富含矿物质，泉眼发育良好,罕乌拉地区发育二叠纪褶皱构造，地层倾角变化明显，褶皱核部可见多期变形叠加，是研究区域构造演化的重要地区。,0
344,额仁高比,122.34,57.12,不规则区域,褶皱,二叠纪,发育多组褶皱构造，地层倾角变化大,汉中地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,0
275,汉中,113.78,37.78,不规则区域,岩层,二叠纪,海相沉积岩层，岩性以灰岩和泥灰岩为主,汉中地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,1
354,贺根山,132.45,62.12,不规则区域,断层,白垩纪,高角度正断层，断层带内发育构造角砾岩,贺根山地区发育高角度正断层，断层带内构造角砾岩发育，断层两侧地层有明显错动，对区域构造运动有重要指示意义。,1
345,贺斯格乌拉牧场,123.56,57.78,不规则区域,岩层,二叠纪,海相沉积岩层，岩性以灰岩和泥灰岩为主,贺斯格乌拉牧场地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,1
340,沙尔沟特,118.12,55.12,不规则区域,褶皱,二叠纪,发育多组褶皱构造，地层倾角变化大,贺斯格乌拉牧场地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,0
213,黑鹰山,110.23,39.87,不规则区域,火山口,白垩纪,火山口保存完整，周围发育熔岩流,黑鹰山地区发育白垩纪火山口，火山口保存完整，周围发育熔岩流，是研究火山活动的重要地区。,1
40,四川盆地,104,30,面状,盆地,中生代,盆地沉积物丰富，岩性以砂岩和页岩为主,黑鹰山地区发育白垩纪火山口，火山口保存完整，周围发育熔岩流，是研究火山活动的重要地区。,0
146,太平洋火环带,180,0,环状,火环带,新生代,火环带发育良好，火山活动频繁,恒河泥质层是新生代泥质层，发育良好，土壤肥沃，是研究地表基质的重要地区。,0
296,榆林,134.12,48.12,不规则区域,褶皱,二叠纪,复式褶皱发育，褶皱核部地层变形强烈,恒河泥质层是新生代泥质层，发育良好，土壤肥沃，是研究地表基质的重要地区。,0
59,阿苏山火山,131,32,锥状,火山,新生代,火山口保存完整，周围发育熔岩流,恒河泥质层是新生代泥质层，发育良好，土壤肥沃，是研究地表基质的重要地区。,0
120,恒河泥质层,89,22,面状,泥质,新生代,泥质层发育良好，土壤肥沃,恒河泥质层是新生代泥质层，发育良好，土壤肥沃，是研究地表基质的重要地区。,1
158,非洲刚果河盆地,15,-4,盆地状,盆地,新生代,盆地沉积物丰富，岩性以砂岩和页岩为主,恒河泥质层是新生代泥质层，发育良好，土壤肥沃，是研究地表基质的重要地区。,0
230,巴音温都尔公社,120.12,45.78,不规则区域,岩体,白垩纪,花岗岩岩体，岩体呈穹状产出,恒河三角洲是新生代三角洲，沉积物丰富，岩性以砂土和泥质为主，是研究沉积环境的重要地区。,0
264,治多幅,105.34,33.78,不规则区域,断层,白垩纪,高角度正断层，断层带内发育构造角砾岩,恒河三角洲是新生代三角洲，沉积物丰富，岩性以砂土和泥质为主，是研究沉积环境的重要地区。,0
106,恒河三角洲,89,22,三角洲状,三角洲,新生代,三角洲沉积物丰富，岩性以砂土和泥质为主,恒河三角洲是新生代三角洲，沉积物丰富，岩性以砂土和泥质为主，是研究沉积环境的重要地区。,1
405,横断山脉断裂带,102,28,线状,断裂带,新生代,逆冲断层发育，断层带内构造角砾岩丰富,横断山脉断裂带是中国西南地区的重要构造带，由多条逆冲断层组成，对区域构造演化有重要意义。,1
302,横山,109.87,38.45,不规则区域,岩层,二叠纪,海相沉积岩层，岩性以灰岩和泥灰岩为主,横山地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,1
472,广西泥石流,108,23,线状,泥石流,新生代,泥石流发育频繁，沟谷堆积物丰富,横山地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,0
62,黄土高原隔水层,109,36,面状,隔水层,新生代,隔水层发育良好，地下水循环受限,红海裂谷是新生代裂谷，发育良好，湖水富含矿物质，是研究裂谷演化的重要地区。,0
144,红海裂谷,38,22,线状,裂谷,新生代,裂谷发育良好，湖水富含矿物质,红海裂谷是新生代裂谷，发育良好，湖水富含矿物质，是研究裂谷演化的重要地区。,1
105,尼罗河三角洲,31,31,三角洲状,三角洲,新生代,三角洲沉积物丰富，岩性以砂土和泥质为主,红海裂谷是新生代裂谷，发育良好，湖水富含矿物质，是研究裂谷演化的重要地区。,0
330,红柳园,108.12,50.12,不规则区域,断层,白垩纪,高角度正断层，断层带内发育构造角砾岩,红柳园地区发育高角度正断层，断层带内构造角砾岩发育，断层两侧地层有明显错动，对区域构造运动有重要指示意义。,1
170,俄罗斯堪察加熔岩流,158,55,线状,熔岩流,新生代,熔岩流发育良好，流纹清晰,红石山地区侏罗纪地层水平发育，岩性以砂岩和页岩为主，局部可见古生物遗迹，是研究古环境的重要地区。,0
212,红石山,118.56,30.12,不规则区域,岩层,侏罗纪,水平岩层发育，岩性以砂岩和页岩为主,红石山地区侏罗纪地层水平发育，岩性以砂岩和页岩为主，局部可见古生物遗迹，是研究古环境的重要地区。,1
270,红原,108.34,35.12,不规则区域,岩脉,三叠纪,辉绿岩岩脉，岩脉呈脉状产出,红原地区发育三叠纪辉绿岩岩脉，岩脉呈脉状产出，与围岩接触带可见热变质现象，对区域岩浆活动有重要指示意义。,1
241,庆格勒图,131.34,56.12,不规则区域,岩层,二叠纪,海相沉积岩层，岩性以灰岩和泥灰岩为主,侯马地区发育高角度正断层，断层带内构造角砾岩发育，断层两侧地层有明显错动，对区域构造运动有重要指示意义。,0
238,因格井,128.78,53.78,不规则区域,岩体,白垩纪,花岗岩岩体，岩体呈穹状产出,侯马地区发育高角度正断层，断层带内构造角砾岩发育，断层两侧地层有明显错动，对区域构造运动有重要指示意义。,0
285,侯马,123.23,42.78,不规则区域,断层,白垩纪,高角度正断层，断层带内发育构造角砾岩,侯马地区发育高角度正断层，断层带内构造角砾岩发育，断层两侧地层有明显错动，对区域构造运动有重要指示意义。,1
224,后红泉,114.78,39.56,不规则区域,岩层,二叠纪,海相沉积岩层，岩性以灰岩和泥灰岩为主,后红泉地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,1
5,安第斯山脉断裂带,70,-25,线状,断裂带,新生代,逆冲断层与褶皱构造发育，地层变形强烈,后红泉地区发育二叠纪海相沉积岩层，岩性以灰岩和泥灰岩为主，局部可见珊瑚礁遗迹，是研究古海洋环境的重要地区。,0
379,呼伦湖,157.12,74.78,不规则区域,岩体,白垩纪,花岗岩岩体，岩体呈穹状产出,呼伦湖地区发育白垩纪花岗岩岩体，岩体呈穹状产出，内部结构复杂，可见多期岩浆侵入的证据。,1
323,阿奇山,101.56,46.78,不规则区域,岩体,白垩纪,花岗岩岩体，岩体呈穹状产出,呼伦湖地区发育白垩纪花岗岩岩体，岩体呈穹状产出，内部结构复杂，可见多期岩浆侵入的证据。,0
387,呼中区,165.45,78.78,不规则区域,岩体,白垩纪,花岗岩岩体，岩体呈穹状产出,呼中区地区发育白垩纪花岗岩岩体，岩体呈穹状产出，内部结构复杂，可见多期岩浆侵入的证据。,1
375,胡列也吐湖,153.45,72.78,不规则区域,岩体,白垩纪,花岗岩岩体，岩体呈穹状产出,胡列也吐湖地区发育白垩纪花岗岩岩体，岩体呈穹状产出，内部结构复杂，可见多期岩浆侵入的证据。,1
483,广西天坑,108,23,坑状,天坑,新生代,天坑发育良好，坑壁陡峭,胡列也吐湖地区发育白垩纪花岗岩岩体，岩体呈穹状产出，内部结构复杂，可见多期岩浆侵入的证据。,0
366,华安公社,144.45,68.12,不规则区域,断层,白垩纪,逆冲断层发育，断层带内构造角砾岩发育,华安公社地区发育白垩纪逆冲断层，断层带内构造角砾岩发育，断层两侧地层有明显挤压变形，对区域构造运动有重要指示意义。,1
63,华北地下水体,116,39,面状,地下水体,新生代,地下水体丰富，水质良好,华北地下水体是新生代地下水体，丰富且水质良好，是研究地下水循环的重要地区。,1
462,华北地下水体,116,39,面状,地下水体,新生代,地下水体丰富，水质良好,华北地下水体是新生代地下水体，丰富且水质良好，是研究地下水循环的重要地区。,1
261,温泉兵站,102.45,30.78,不规则区域,褶皱,二叠纪,发育多组褶皱构造，地层倾角变化大,华北地下水体是新生代地下水体，丰富且水质良好，是研究地下水循环的重要地区。,0
257,章岗日松,98.34,32.98,不规则区域,岩脉,三叠纪,辉绿岩岩脉，岩脉呈脉状产出,华北地下水体是新生代地下水体，丰富且水质良好，是研究地下水循环的重要地区。,0
